戦略名,戦略種別,利確pips,損切りpips,時間帯,曜日,トレンド条件,ボラ条件,EMA短期,EMA長期,学習_取引回数,学習_勝率%,学習_総損益pips,学習_平均利益pips,学習_平均損失pips,学習_PF,学習_最大DD_pips,学習_最大連敗,検証_取引回数,検証_勝率%,検証_総損益pips,検証_平均利益pips,検証_平均損失pips,検証_PF,検証_最大DD_pips,検証_最大連敗,判定,総合スコア
ema_cross(EMA5/20),ema_cross,5,12,9時台,火,なし,ATR高,5,20,20,85.0,49.0,5.0,-12.0,2.361,-12.0,1,8,62.5,-11.0,5.0,-12.0,0.694,-36.0,3,不採用,18.1
ema_cross(EMA5/20),ema_cross,5,12,22時台,水,レンジのみ,直近30分変動大,5,20,18,83.3,39.0,5.0,-12.0,2.083,-26.0,1,5,60.0,-9.0,5.0,-12.0,0.625,-24.0,2,不採用,18.1
ema_cross(EMA5/20),ema_cross,5,8,9時台,木,順方向のみ,直近30分変動大,5,20,15,60.0,-3.0,5.0,-8.0,0.938,-19.0,2,9,44.4,-20.0,5.0,-8.0,0.5,-27.0,3,不採用,18.0
ema_cross(EMA5/20),ema_cross,5,8,21時台,木,順方向のみ,直近30分変動大,5,20,28,57.1,-16.0,5.0,-8.0,0.833,-30.0,3,7,42.9,-17.0,5.0,-8.0,0.469,-16.0,3,不採用,18.0
ema_cross(EMA5/20),ema_cross,5,10,10時台,水,順方向のみ,なし,5,20,29,65.5,-5.0,5.0,-10.0,0.95,-40.0,3,6,50.0,-15.0,5.0,-10.0,0.5,-20.0,3,不採用,18.0
ema_cross(EMA5/20),ema_cross,5,12,9時台,木,順方向のみ,ATR高,5,20,8,87.5,23.0,5.0,-12.0,2.917,-12.0,1,5,60.0,-9.0,5.0,-12.0,0.625,-19.0,1,不採用,18.0
ema_cross(EMA5/20),ema_cross,5,5,9時台,水,なし,ATR高,5,20,32,37.5,-40.0,5.0,-5.0,0.6,-50.0,8,13,30.8,-25.0,5.0,-5.0,0.444,-20.0,5,不採用,17.9
ema_cross(EMA5/20),ema_cross,5,5,10時台,全曜日,上昇のみ,ATR高,5,20,89,47.2,-25.0,5.0,-5.0,0.894,-70.0,5,38,36.8,-50.0,5.0,-5.0,0.583,-55.0,6,不採用,17.9
ema_cross(EMA5/20),ema_cross,5,8,東京(9-15),月,上昇のみ,ATR高,5,20,62,51.6,-80.0,5.0,-8.0,0.667,-110.0,3,35,45.7,-72.0,5.0,-8.0,0.526,-80.0,6,不採用,17.9
ema_cross(EMA5/20),ema_cross,5,8,NY(21-24),月,順方向のみ,ATR高,5,20,33,60.6,-4.0,5.0,-8.0,0.962,-35.0,4,7,42.9,-17.0,5.0,-8.0,0.469,-22.0,2,不採用,17.9
ema_cross(EMA5/20),ema_cross,5,8,16時台,火,レンジのみ,ATR低,5,20,6,83.3,17.0,5.0,-8.0,3.125,-8.0,1,6,50.0,-9.0,5.0,-8.0,0.625,-11.0,1,不採用,17.9
ema_cross(EMA5/20),ema_cross,5,10,東京(9-15),火,下降のみ,ATR高,5,20,41,68.3,10.0,5.0,-10.0,1.077,-50.0,3,21,52.4,-45.0,5.0,-10.0,0.55,-65.0,3,不採用,17.9
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),水,レンジのみ,直近30分変動大,5,20,29,69.0,10.0,5.0,-10.0,1.111,-20.0,2,8,50.0,-20.0,5.0,-10.0,0.5,-20.0,2,不採用,17.9
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),木,下降のみ,直近30分変動大,5,20,59,62.7,-26.0,5.0,-9.59,0.877,-75.0,3,16,50.0,-40.0,5.0,-10.0,0.5,-55.0,3,不採用,17.9
ema_cross(EMA5/20),ema_cross,5,12,16時台,月,下降のみ,直近30分変動大,5,20,19,94.7,78.0,5.0,-12.0,7.5,-12.0,1,17,64.7,-17.0,5.0,-12.0,0.764,-31.0,2,不採用,17.9
ema_cross(EMA5/20),ema_cross,5,12,16時台,金,なし,ATR高,5,20,60,70.0,-6.0,5.0,-12.0,0.972,-66.0,3,13,53.8,-37.0,5.0,-12.0,0.486,-38.0,2,不採用,17.9
ema_cross(EMA5/20),ema_cross,5,12,21時台,金,上昇のみ,ATR低,5,20,11,90.9,38.0,5.0,-12.0,4.167,-12.0,1,10,60.0,-11.6,5.0,-10.4,0.721,-36.6,2,不採用,17.9
ema_cross(EMA5/20),ema_cross,5,15,全時間,月,順方向のみ,なし,5,20,569,71.5,-355.5,4.99,-14.73,0.851,-400.7,4,210,67.6,-299.1,5.0,-14.84,0.704,-364.1,7,不採用,17.9
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),月,上昇のみ,ATR高,5,20,22,81.8,40.3,5.0,-12.43,1.811,-19.7,2,8,62.5,-20.0,5.0,-15.0,0.556,-20.0,1,不採用,17.9
ema_cross(EMA5/20),ema_cross,5,5,9時台,火,レンジのみ,直近30分変動大,5,20,30,50.0,0.0,5.0,-5.0,1.0,-30.0,4,11,36.4,-15.0,5.0,-5.0,0.571,-25.0,5,不採用,17.8
ema_cross(EMA5/20),ema_cross,5,8,ロンドン(16-21),木,順方向のみ,直近30分変動大,5,20,59,55.9,-43.0,5.0,-8.0,0.793,-69.0,5,29,44.8,-63.0,5.0,-8.0,0.508,-64.0,4,不採用,17.8
ema_cross(EMA5/20),ema_cross,5,8,9時台,火,順方向のみ,なし,5,20,35,65.7,19.0,5.0,-8.0,1.198,-30.0,3,16,50.0,-24.0,5.0,-8.0,0.625,-44.0,5,不採用,17.8
ema_cross(EMA5/20),ema_cross,5,8,22時台,金,上昇のみ,直近30分変動大,5,20,45,53.3,-48.0,5.0,-8.0,0.714,-87.0,4,15,40.0,-42.0,5.0,-8.0,0.417,-38.0,2,不採用,17.8
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),木,レンジのみ,ATR高,5,20,40,60.0,-34.0,5.0,-9.62,0.779,-75.0,5,15,46.7,-45.0,5.0,-10.0,0.438,-40.0,2,不採用,17.8
ema_cross(EMA5/20),ema_cross,5,10,9時台,水,順方向のみ,なし,5,20,43,65.1,-10.0,5.0,-10.0,0.933,-65.0,3,25,52.0,-55.0,5.0,-10.0,0.542,-50.0,4,不採用,17.8
ema_cross(EMA5/20),ema_cross,5,5,全時間,火,レンジのみ,直近30分変動大,5,20,258,50.8,20.0,5.0,-5.0,1.031,-125.0,6,153,40.5,-145.0,5.0,-5.0,0.681,-190.0,8,不採用,17.7
ema_cross(EMA5/20),ema_cross,5,5,全時間,水,順方向のみ,直近30分変動大,5,20,231,46.8,-75.0,5.0,-5.0,0.878,-100.0,10,118,39.8,-120.0,5.0,-5.0,0.662,-135.0,9,不採用,17.7
ema_cross(EMA5/20),ema_cross,5,5,9時台,木,レンジのみ,直近30分変動大,5,20,24,50.0,0.0,5.0,-5.0,1.0,-20.0,4,12,33.3,-20.0,5.0,-5.0,0.5,-15.0,3,不採用,17.7
ema_cross(EMA5/20),ema_cross,5,5,10時台,水,上昇のみ,直近30分変動大,5,20,24,50.0,0.0,5.0,-5.0,1.0,-25.0,4,12,33.3,-20.0,5.0,-5.0,0.5,-15.0,3,不採用,17.7
ema_cross(EMA5/20),ema_cross,5,8,NY(21-24),全曜日,順方向のみ,ATR高,5,20,268,52.6,-307.0,5.0,-7.97,0.697,-344.0,5,57,43.9,-131.0,5.0,-8.0,0.488,-145.0,3,不採用,17.7
ema_cross(EMA5/20),ema_cross,5,10,9時台,全曜日,なし,ATR高,5,20,159,71.7,120.0,5.0,-10.0,1.267,-55.0,4,81,58.0,-105.0,5.0,-10.0,0.691,-120.0,6,不採用,17.7
ema_cross(EMA5/20),ema_cross,5,10,9時台,全曜日,上昇のみ,直近30分変動大,5,20,113,69.0,40.0,5.0,-10.0,1.114,-80.0,3,67,56.7,-100.0,5.0,-10.0,0.655,-165.0,5,不採用,17.7
ema_cross(EMA5/20),ema_cross,5,5,全時間,月,上昇のみ,直近30分変動大,5,20,308,41.6,-260.0,5.0,-5.0,0.711,-295.0,8,150,37.3,-190.0,5.0,-5.0,0.596,-195.0,8,不採用,17.6
ema_cross(EMA5/20),ema_cross,5,5,21時台,木,順方向のみ,直近30分変動大,5,20,28,39.3,-30.0,5.0,-5.0,0.647,-35.0,4,7,28.6,-15.0,5.0,-5.0,0.4,-10.0,3,不採用,17.6
ema_cross(EMA5/20),ema_cross,5,8,東京(9-15),全曜日,順方向のみ,ATR高,5,20,222,56.8,-138.0,5.0,-8.0,0.82,-158.0,5,99,48.5,-168.0,5.0,-8.0,0.588,-193.0,5,不採用,17.6
ema_cross(EMA5/20),ema_cross,5,8,9時台,全曜日,上昇のみ,ATR高,5,20,44,61.4,-1.0,5.0,-8.0,0.993,-37.0,3,33,48.5,-56.0,5.0,-8.0,0.588,-73.0,5,不採用,17.6
ema_cross(EMA5/20),ema_cross,5,10,ロンドン(16-21),火,上昇のみ,なし,5,20,232,66.4,-10.0,5.0,-10.0,0.987,-145.0,5,76,55.3,-129.1,5.0,-9.97,0.619,-144.1,5,不採用,17.6
ema_cross(EMA5/20),ema_cross,5,10,22時台,水,レンジのみ,ATR高,5,20,20,70.0,10.0,5.0,-10.0,1.167,-40.0,2,4,50.0,-10.0,5.0,-10.0,0.5,-20.0,2,不採用,17.6
ema_cross(EMA5/20),ema_cross,5,12,9時台,水,下降のみ,直近30分変動大,5,20,20,75.0,15.0,5.0,-12.0,1.25,-14.0,2,9,55.6,-23.0,5.0,-12.0,0.521,-26.0,2,不採用,17.6
ema_cross(EMA5/20),ema_cross,5,12,10時台,全曜日,順方向のみ,ATR高,5,20,58,74.1,35.0,5.0,-12.0,1.194,-64.0,3,23,56.5,-55.0,5.0,-12.0,0.542,-76.0,2,不採用,17.6
ema_cross(EMA5/20),ema_cross,5,12,10時台,火,順方向のみ,なし,5,20,26,57.7,-57.0,5.0,-12.0,0.568,-70.0,3,10,50.0,-35.0,5.0,-12.0,0.417,-48.0,4,不採用,17.6
ema_cross(EMA5/20),ema_cross,5,5,NY(21-24),金,なし,なし,5,20,368,43.2,-247.3,5.0,-4.99,0.763,-272.3,11,134,38.8,-150.0,5.0,-5.0,0.634,-185.0,9,不採用,17.5
ema_cross(EMA5/20),ema_cross,5,8,全時間,火,上昇のみ,ATR高,5,20,279,57.0,-161.0,5.0,-7.97,0.832,-247.0,9,101,49.5,-158.0,5.0,-8.0,0.613,-192.0,6,不採用,17.5
ema_cross(EMA5/20),ema_cross,5,8,NY(21-24),全曜日,レンジのみ,直近30分変動大,5,20,176,60.8,-17.0,5.0,-8.0,0.969,-82.0,4,78,48.7,-124.8,5.0,-7.87,0.604,-138.0,5,不採用,17.5
ema_cross(EMA5/20),ema_cross,5,8,16時台,全曜日,下降のみ,直近30分変動大,5,20,117,65.0,52.0,5.0,-8.0,1.159,-48.0,5,54,50.0,-81.0,5.0,-8.0,0.625,-83.0,5,不採用,17.5
ema_cross(EMA5/20),ema_cross,5,12,9時台,金,下降のみ,ATR高,5,20,20,65.0,-19.0,5.0,-12.0,0.774,-37.0,3,6,50.0,-21.0,5.0,-12.0,0.417,-19.0,2,不採用,17.5
ema_cross(EMA5/20),ema_cross,5,12,16時台,木,順方向のみ,ATR高,5,20,20,65.0,-19.0,5.0,-12.0,0.774,-33.0,2,6,50.0,-21.0,5.0,-12.0,0.417,-19.0,2,不採用,17.5
ema_cross(EMA5/20),ema_cross,5,12,21時台,全曜日,下降のみ,ATR高,5,20,145,64.8,-142.0,5.0,-12.0,0.768,-170.0,3,33,54.5,-90.0,5.0,-12.0,0.5,-123.0,3,不採用,17.5
ema_cross(EMA5/20),ema_cross,5,12,21時台,金,上昇のみ,なし,5,20,71,73.2,32.0,5.0,-12.0,1.14,-64.0,3,25,56.0,-55.6,5.0,-11.42,0.557,-62.6,3,不採用,17.5
ema_cross(EMA5/20),ema_cross,5,15,ロンドン(16-21),水,上昇のみ,ATR高,5,20,82,65.9,-150.0,5.0,-15.0,0.643,-190.0,5,18,55.6,-70.0,5.0,-15.0,0.417,-85.0,2,不採用,17.5
ema_cross(EMA5/20),ema_cross,5,15,9時台,金,レンジのみ,ATR低,5,20,16,93.8,60.0,5.0,-15.0,5.0,-15.0,1,6,66.7,-10.0,5.0,-15.0,0.667,-15.0,1,不採用,17.5
ema_cross(EMA5/20),ema_cross,5,5,東京(9-15),火,レンジのみ,直近30分変動大,5,20,85,47.1,-25.0,5.0,-5.0,0.889,-45.0,5,49,36.7,-65.0,5.0,-5.0,0.581,-85.0,6,不採用,17.4
ema_cross(EMA5/20),ema_cross,5,5,9時台,金,下降のみ,ATR低,5,20,18,55.6,10.0,5.0,-5.0,1.25,-25.0,4,3,33.3,-5.0,5.0,-5.0,0.5,-5.0,2,不採用,17.4
ema_cross(EMA5/20),ema_cross,5,5,16時台,金,レンジのみ,なし,5,20,36,47.2,-10.0,5.0,-5.0,0.895,-25.0,3,20,35.0,-30.0,5.0,-5.0,0.538,-35.0,5,不採用,17.4
ema_cross(EMA5/20),ema_cross,5,8,NY(21-24),金,なし,ATR高,5,20,185,54.1,-184.8,4.95,-8.0,0.728,-222.8,7,49,46.9,-93.0,5.0,-8.0,0.553,-115.0,6,不採用,17.4
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),木,順方向のみ,なし,5,20,107,72.0,103.4,5.0,-9.39,1.367,-40.0,4,23,56.5,-35.0,5.0,-10.0,0.65,-50.0,5,不採用,17.4
ema_cross(EMA5/20),ema_cross,5,10,21時台,金,レンジのみ,なし,5,20,38,65.8,-5.0,5.0,-10.0,0.962,-25.0,2,12,50.0,-30.0,5.0,-10.0,0.5,-35.0,3,不採用,17.4
ema_cross(EMA5/20),ema_cross,5,15,全時間,火,レンジのみ,直近30分変動大,5,20,248,75.8,40.0,5.0,-15.0,1.044,-205.0,4,144,68.1,-192.0,5.0,-14.83,0.718,-260.0,7,不採用,17.4
ema_cross(EMA5/20),ema_cross,5,15,9時台,金,なし,ATR高,5,20,35,80.0,35.0,5.0,-15.0,1.333,-45.0,3,13,61.5,-35.0,5.0,-15.0,0.533,-25.0,2,不採用,17.4
ema_cross(EMA5/20),ema_cross,5,5,東京(9-15),火,下降のみ,ATR高,5,20,47,42.6,-35.0,5.0,-5.0,0.741,-75.0,8,24,33.3,-40.0,5.0,-5.0,0.5,-60.0,5,不採用,17.3
ema_cross(EMA5/20),ema_cross,5,5,21時台,木,レンジのみ,なし,5,20,49,57.1,35.0,5.0,-5.0,1.333,-20.0,3,25,40.0,-25.0,5.0,-5.0,0.667,-45.0,6,不採用,17.3
ema_cross(EMA5/20),ema_cross,5,8,東京(9-15),火,なし,直近30分変動大,5,20,276,58.3,-115.0,5.0,-8.0,0.875,-183.0,6,138,50.7,-194.0,5.0,-8.0,0.643,-201.0,7,不採用,17.3
ema_cross(EMA5/20),ema_cross,5,15,全時間,水,順方向のみ,ATR高,5,20,238,74.8,0.6,5.0,-14.82,1.001,-165.0,4,99,64.6,-205.0,5.0,-15.0,0.61,-220.0,3,不採用,17.3
ema_cross(EMA5/20),ema_cross,5,5,9時台,全曜日,なし,ATR高,5,20,171,46.8,-55.0,5.0,-5.0,0.879,-70.0,7,85,41.2,-75.0,5.0,-5.0,0.7,-85.0,11,不採用,17.2
ema_cross(EMA5/20),ema_cross,5,5,9時台,水,下降のみ,ATR低,5,20,19,78.9,55.0,5.0,-5.0,3.75,-5.0,1,5,40.0,-5.0,5.0,-5.0,0.667,-5.0,2,不採用,17.2
ema_cross(EMA5/20),ema_cross,5,5,9時台,金,下降のみ,ATR高,5,20,21,47.6,-5.0,5.0,-5.0,0.909,-30.0,4,6,33.3,-10.0,5.0,-5.0,0.5,-15.0,4,不採用,17.2
ema_cross(EMA5/20),ema_cross,5,5,21時台,全曜日,レンジのみ,ATR低,5,20,30,56.7,20.0,5.0,-5.0,1.308,-15.0,3,22,40.9,-20.0,5.0,-5.0,0.692,-35.0,7,不採用,17.2
ema_cross(EMA5/20),ema_cross,5,5,22時台,水,なし,なし,5,20,144,47.2,-34.0,5.0,-4.92,0.909,-76.9,6,79,38.0,-95.0,5.0,-5.0,0.612,-110.0,7,不採用,17.2
ema_cross(EMA5/20),ema_cross,5,8,22時台,全曜日,順方向のみ,ATR高,5,20,140,47.9,-246.4,5.0,-7.96,0.576,-263.4,4,34,41.2,-90.0,5.0,-8.0,0.438,-99.0,4,不採用,17.2
ema_cross(EMA5/20),ema_cross,5,10,9時台,火,なし,直近30分変動大,5,20,76,69.7,35.0,5.0,-10.0,1.152,-70.0,5,34,52.9,-70.0,5.0,-10.0,0.562,-85.0,3,不採用,17.2
ema_cross(EMA5/20),ema_cross,5,10,10時台,月,順方向のみ,ATR高,5,20,14,71.4,10.0,5.0,-10.0,1.25,-15.0,1,4,50.0,-10.0,5.0,-10.0,0.5,-10.0,2,不採用,17.2
ema_cross(EMA5/20),ema_cross,5,12,10時台,金,順方向のみ,なし,5,20,23,82.6,54.9,5.0,-10.03,2.369,-16.1,2,10,60.0,-18.0,5.0,-12.0,0.625,-31.0,2,不採用,17.2
ema_cross(EMA5/20),ema_cross,5,12,16時台,火,上昇のみ,ATR低,5,20,10,90.0,33.0,5.0,-12.0,3.75,-12.0,1,5,60.0,-9.0,5.0,-12.0,0.625,-12.0,1,不採用,17.2
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),水,下降のみ,ATR高,5,20,54,72.2,-6.9,5.0,-13.46,0.966,-65.0,4,26,61.5,-70.0,5.0,-15.0,0.533,-95.0,3,不採用,17.2
ema_cross(EMA5/20),ema_cross,5,15,9時台,全曜日,順方向のみ,ATR高,5,20,35,80.0,35.0,5.0,-15.0,1.333,-30.0,1,24,62.5,-60.0,5.0,-15.0,0.556,-70.0,2,不採用,17.2
ema_cross(EMA5/20),ema_cross,5,5,NY(21-24),月,上昇のみ,なし,5,20,105,51.4,15.0,5.0,-5.0,1.059,-45.0,5,41,39.0,-45.0,5.0,-5.0,0.64,-60.0,7,不採用,17.1
ema_cross(EMA5/20),ema_cross,5,5,16時台,月,レンジのみ,ATR高,5,20,23,47.8,-5.0,5.0,-5.0,0.917,-35.0,7,6,33.3,-10.0,5.0,-5.0,0.5,-15.0,4,不採用,17.1
ema_cross(EMA5/20),ema_cross,5,8,NY(21-24),月,上昇のみ,なし,5,20,101,69.3,112.1,5.0,-7.67,1.471,-35.9,4,36,50.0,-54.0,5.0,-8.0,0.625,-61.0,4,不採用,17.1
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),全曜日,レンジのみ,ATR低,5,20,35,57.1,-41.7,5.0,-9.45,0.706,-65.0,4,26,50.0,-65.0,5.0,-10.0,0.5,-70.0,5,不採用,17.1
ema_cross(EMA5/20),ema_cross,5,5,ロンドン(16-21),火,下降のみ,ATR高,5,20,91,48.4,-15.0,5.0,-5.0,0.936,-55.0,5,46,39.1,-50.0,5.0,-5.0,0.643,-80.0,8,不採用,17.0
ema_cross(EMA5/20),ema_cross,5,8,22時台,木,順方向のみ,なし,5,20,47,61.7,8.4,5.0,-7.59,1.061,-26.0,2,7,42.9,-17.0,5.0,-8.0,0.469,-22.0,2,不採用,17.0
ema_cross(EMA5/20),ema_cross,5,10,9時台,水,上昇のみ,ATR低,5,20,26,57.7,-35.0,5.0,-10.0,0.682,-45.0,4,11,45.5,-35.0,5.0,-10.0,0.417,-35.0,3,不採用,17.0
ema_cross(EMA5/20),ema_cross,5,10,10時台,木,下降のみ,直近30分変動大,5,20,21,57.1,-30.0,5.0,-10.0,0.667,-60.0,5,11,45.5,-35.0,5.0,-10.0,0.417,-45.0,3,不採用,17.0
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),全曜日,なし,ATR低,5,20,139,67.6,-36.0,4.95,-11.14,0.928,-104.5,3,91,62.6,-186.3,4.84,-13.59,0.597,-189.3,4,不採用,17.0
ema_cross(EMA5/20),ema_cross,5,5,東京(9-15),火,上昇のみ,直近30分変動大,5,20,114,37.7,-140.0,5.0,-5.0,0.606,-160.0,12,51,33.3,-85.0,5.0,-5.0,0.5,-80.0,7,不採用,16.9
ema_cross(EMA5/20),ema_cross,5,10,21時台,金,上昇のみ,なし,5,20,73,67.1,5.0,5.0,-10.0,1.021,-80.0,3,26,53.8,-50.0,5.0,-10.0,0.583,-70.0,5,不採用,16.9
ema_cross(EMA5/20),ema_cross,5,12,10時台,金,レンジのみ,直近30分変動大,5,20,27,70.4,-1.0,5.0,-12.0,0.99,-33.0,2,11,54.5,-30.0,5.0,-12.0,0.5,-43.0,3,不採用,16.9
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),木,順方向のみ,なし,5,20,104,80.8,152.5,4.95,-13.14,1.58,-40.0,2,23,60.9,-45.9,5.0,-12.88,0.604,-55.0,3,不採用,16.9
ema_cross(EMA5/20),ema_cross,5,5,21時台,水,下降のみ,直近30分変動大,5,20,34,35.3,-50.0,5.0,-5.0,0.545,-65.0,6,16,31.2,-30.0,5.0,-5.0,0.455,-35.0,7,不採用,16.8
ema_cross(EMA5/20),ema_cross,5,8,東京(9-15),火,なし,ATR高,5,20,116,55.2,-96.0,5.0,-8.0,0.769,-152.0,5,64,48.4,-109.0,5.0,-8.0,0.587,-131.0,7,不採用,16.8
ema_cross(EMA5/20),ema_cross,5,8,22時台,水,下降のみ,なし,5,20,43,58.1,-19.0,5.0,-8.0,0.868,-56.0,7,29,44.8,-63.0,5.0,-8.0,0.508,-57.0,4,不採用,16.8
ema_cross(EMA5/20),ema_cross,5,12,22時台,火,なし,ATR低,5,20,12,66.7,-8.0,5.0,-12.0,0.833,-12.0,2,6,50.0,-21.0,5.0,-12.0,0.417,-14.0,2,不採用,16.8
ema_cross(EMA5/20),ema_cross,5,15,ロンドン(16-21),月,下降のみ,なし,5,20,144,72.9,-60.0,5.0,-15.0,0.897,-145.0,5,63,61.9,-157.0,5.0,-14.67,0.554,-165.0,3,不採用,16.8
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),金,レンジのみ,なし,5,20,69,73.9,-5.8,5.0,-14.49,0.978,-40.0,2,28,60.7,-67.8,5.0,-13.89,0.556,-90.0,4,不採用,16.8
ema_cross(EMA5/20),ema_cross,5,5,NY(21-24),月,下降のみ,ATR低,5,20,10,40.0,-10.0,5.0,-5.0,0.667,-15.0,2,5,40.0,-9.6,2.7,-5.0,0.36,-5.0,2,不採用,16.7
ema_cross(EMA5/20),ema_cross,5,5,22時台,全曜日,順方向のみ,ATR高,5,20,142,40.8,-130.0,5.0,-5.0,0.69,-160.0,8,34,32.4,-60.0,5.0,-5.0,0.478,-75.0,5,不採用,16.7
ema_cross(EMA5/20),ema_cross,5,8,東京(9-15),全曜日,上昇のみ,ATR高,5,20,259,57.9,-122.0,5.0,-8.0,0.86,-226.0,6,126,53.2,-137.0,5.0,-8.0,0.71,-163.0,11,不採用,16.7
ema_cross(EMA5/20),ema_cross,5,12,NY(21-24),水,レンジのみ,ATR高,5,20,27,66.7,-18.0,5.0,-12.0,0.833,-40.0,2,4,50.0,-14.0,5.0,-12.0,0.417,-24.0,2,不採用,16.7
ema_cross(EMA5/20),ema_cross,5,15,9時台,月,順方向のみ,直近30分変動大,5,20,12,91.7,40.0,5.0,-15.0,3.667,-15.0,1,6,66.7,-10.0,5.0,-15.0,0.667,-30.0,2,不採用,16.7
ema_cross(EMA5/20),ema_cross,5,5,東京(9-15),水,順方向のみ,ATR高,5,20,39,41.0,-35.0,5.0,-5.0,0.696,-35.0,4,19,31.6,-35.0,5.0,-5.0,0.462,-30.0,5,不採用,16.6
ema_cross(EMA5/20),ema_cross,5,8,全時間,水,順方向のみ,ATR低,5,20,302,58.3,-120.1,5.0,-7.94,0.88,-139.1,6,110,50.0,-165.0,5.0,-8.0,0.625,-163.0,7,不採用,16.6
ema_cross(EMA5/20),ema_cross,5,10,ロンドン(16-21),水,上昇のみ,なし,5,20,269,62.8,-146.7,5.0,-9.92,0.852,-171.7,4,77,54.5,-140.0,5.0,-10.0,0.6,-155.0,6,不採用,16.6
ema_cross(EMA5/20),ema_cross,5,10,16時台,金,下降のみ,なし,5,20,52,67.3,5.0,5.0,-10.0,1.029,-45.0,3,14,50.0,-35.0,5.0,-10.0,0.5,-40.0,3,不採用,16.6
ema_cross(EMA5/20),ema_cross,5,10,21時台,月,上昇のみ,ATR低,5,20,12,66.7,9.1,5.0,-7.72,1.294,-20.9,3,6,50.0,-15.0,5.0,-10.0,0.5,-25.0,2,不採用,16.6
ema_cross(EMA5/20),ema_cross,5,12,21時台,全曜日,なし,ATR高,5,20,325,65.2,-285.1,5.0,-11.9,0.788,-315.1,4,71,57.7,-150.0,5.0,-11.83,0.577,-199.0,5,不採用,16.6
ema_cross(EMA5/20),ema_cross,5,12,22時台,木,レンジのみ,ATR高,5,20,20,65.0,-11.0,5.0,-10.86,0.855,-32.0,2,6,50.0,-21.0,5.0,-12.0,0.417,-14.0,2,不採用,16.6
ema_cross(EMA5/20),ema_cross,5,5,NY(21-24),月,順方向のみ,直近30分変動大,5,20,22,45.5,-10.0,5.0,-5.0,0.833,-20.0,4,9,33.3,-15.0,5.0,-5.0,0.5,-25.0,5,不採用,16.5
ema_cross(EMA5/20),ema_cross,5,5,9時台,金,下降のみ,なし,5,20,61,52.5,15.0,5.0,-5.0,1.103,-25.0,4,16,37.5,-20.0,5.0,-5.0,0.6,-30.0,6,不採用,16.5
ema_cross(EMA5/20),ema_cross,5,5,21時台,水,下降のみ,なし,5,20,50,28.0,-110.0,5.0,-5.0,0.389,-120.0,6,24,29.2,-50.0,5.0,-5.0,0.412,-60.0,9,不採用,16.5
ema_cross(EMA5/20),ema_cross,5,8,NY(21-24),金,順方向のみ,ATR高,5,20,64,50.0,-96.0,5.0,-8.0,0.625,-132.0,6,14,42.9,-34.0,5.0,-8.0,0.469,-48.0,6,不採用,16.5
ema_cross(EMA5/20),ema_cross,5,8,16時台,月,下降のみ,なし,5,20,35,68.6,32.0,5.0,-8.0,1.364,-22.0,2,28,50.0,-42.0,5.0,-8.0,0.625,-47.0,5,不採用,16.5
ema_cross(EMA5/20),ema_cross,5,8,21時台,金,なし,直近30分変動大,5,20,93,55.9,-68.0,5.0,-8.0,0.793,-100.0,5,35,45.7,-72.0,5.0,-8.0,0.526,-101.0,5,不採用,16.5
ema_cross(EMA5/20),ema_cross,5,10,9時台,木,上昇のみ,なし,5,20,46,76.1,65.0,5.0,-10.0,1.591,-30.0,3,18,55.6,-30.0,5.0,-10.0,0.625,-50.0,4,不採用,16.5
ema_cross(EMA5/20),ema_cross,5,12,9時台,全曜日,下降のみ,直近30分変動大,5,20,126,69.8,-16.0,5.0,-12.0,0.965,-73.0,3,47,57.4,-105.0,5.0,-12.0,0.562,-118.0,4,不採用,16.5
ema_cross(EMA5/20),ema_cross,5,12,22時台,全曜日,レンジのみ,ATR低,5,20,10,70.0,8.9,4.47,-7.47,1.397,-8.7,1,9,55.6,-23.0,5.0,-12.0,0.521,-38.0,2,不採用,16.5
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),木,順方向のみ,直近30分変動大,5,20,54,74.1,4.0,5.0,-14.0,1.02,-60.0,3,10,60.0,-30.0,5.0,-15.0,0.5,-45.0,3,不採用,16.5
ema_cross(EMA5/20),ema_cross,5,5,ロンドン(16-21),月,なし,直近30分変動大,5,20,266,42.9,-190.0,5.0,-5.0,0.75,-215.0,13,124,37.1,-160.0,5.0,-5.0,0.59,-175.0,8,不採用,16.4
ema_cross(EMA5/20),ema_cross,5,5,ロンドン(16-21),火,下降のみ,直近30分変動大,5,20,94,50.0,0.0,5.0,-5.0,1.0,-45.0,6,42,38.1,-50.0,5.0,-5.0,0.615,-70.0,7,不採用,16.4
